t,pdr,avg_latency_s,avg_hops,hello_packets,update_packets,route_changes,data_packets,data_delivered,data_dropped
0.0,0.0,0.0,0.0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0,0,0,0,0,0
2.0,0.0,0.0,0.0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,0,0,0,0,0,0
4.0,0.0,0.0,0.0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,1,0,0,0,0,0
6.0,0.0,0.0,0.0,9,2,5,0,0,0
7.0,0.0,0.0,0.0,16,6,37,0,0,0
8.0,0.0,0.0,0.0,27,11,62,0,0,0
9.0,0.0,0.0,0.0,35,19,110,0,0,0
10.0,0.0,0.0,0.0,40,24,132,0,0,0
11.0,0.0,0.0,0.0,44,29,156,0,0,0
12.0,0.0,0.0,0.0,50,34,174,0,0,0
13.0,0.0,0.0,0.0,50,34,198,0,0,0
14.0,0.0,0.0,0.0,50,34,198,0,0,0
15.0,0.0,0.0,0.0,50,34,198,0,0,0
16.0,0.0,0.0,0.0,50,34,198,0,0,0
17.0,0.0,0.0,0.0,50,34,198,0,0,0
18.0,0.0,0.0,0.0,51,34,198,0,0,0
19.0,0.0,0.0,0.0,52,34,198,0,0,0
20.0,0.0,0.0,0.0,58,37,198,0,0,0
21.0,0.0,0.0,0.0,61,40,219,0,0,0
22.0,0.0,0.0,0.0,66,46,223,0,0,0
23.0,0.0,0.0,0.0,72,50,250,0,0,0
24.0,0.0,0.0,0.0,84,54,265,0,0,0
25.0,0.0,0.0,0.0,91,58,281,0,0,0
26.0,0.0,0.0,0.0,93,63,316,0,0,0
27.0,0.0,0.0,0.0,97,66,357,0,0,0
28.0,0.0,0.0,0.0,99,69,382,0,0,0
29.0,0.0,0.0,0.0,100,70,401,0,0,0
30.0,0.0,0.0,0.0,100,70,413,0,0,0
31.0,0.0,0.0,0.0,101,70,413,0,0,0
32.0,0.0,0.0,0.0,101,70,413,0,0,0
33.0,0.0,0.0,0.0,103,71,413,0,0,0
34.0,0.0,0.0,0.0,107,74,416,0,0,0
35.0,0.0,0.0,0.0,107,76,420,0,0,0
36.0,0.0,0.0,0.0,111,80,427,0,0,0
37.0,0.0,0.0,0.0,118,83,446,0,0,0
38.0,0.0,0.0,0.0,124,90,452,0,0,0
39.0,0.0,0.0,0.0,137,92,503,0,0,0
40.0,0.0,0.0,0.0,144,97,528,0,0,0
41.0,0.0,0.0,0.0,146,98,543,0,0,0
42.0,0.0,0.0,0.0,148,100,549,0,0,0
43.0,0.0,0.0,0.0,149,104,553,0,0,0
44.0,0.0,0.0,0.0,150,105,603,0,0,0
45.0,0.0,0.0,0.0,150,106,605,0,0,0
46.0,0.0,0.0,0.0,151,106,617,2,0,0
47.0,16.666667,0.0,1.0,154,106,617,6,1,0
48.0,42.857143,2.0,1.0,155,106,617,7,3,0
49.0,54.545455,2.0,1.5,155,110,617,11,6,0
50.0,83.333333,2.0,1.5,158,112,624,12,10,1
51.0,92.307692,2.25,1.5,165,114,644,13,12,2
52.0,92.857143,2.222222,1.461538,176,117,675,14,13,2
53.0,93.333333,2.2,1.428571,180,118,691,15,14,3
54.0,93.75,2.181818,1.4,187,120,701,16,15,3
55.0,94.117647,2.166667,1.375,195,121,731,17,16,3
56.0,94.444444,2.153846,1.352941,197,121,747,18,17,3
57.0,94.736842,2.142857,1.333333,197,122,749,19,18,3
58.0,95.0,2.133333,1.315789,199,123,751,20,19,3
59.0,95.238095,2.125,1.3,199,125,761,21,20,3
60.0,95.454545,2.117647,1.285714,200,125,797,22,21,3
61.0,95.652174,2.111111,1.272727,203,125,798,23,22,3
62.0,95.833333,2.105263,1.26087,204,125,799,24,23,3
63.0,96.0,2.1,1.25,205,126,801,25,24,3
64.0,96.153846,2.095238,1.24,207,126,803,26,25,3
65.0,92.857143,2.090909,1.230769,214,126,803,28,26,3
66.0,93.103448,2.086957,1.222222,220,128,807,29,27,3
67.0,96.666667,2.083333,1.241379,225,132,832,30,29,3
68.0,96.774194,2.08,1.233333,235,134,885,31,30,3
69.0,91.176471,2.076923,1.225806,238,134,919,34,31,4
70.0,91.428571,2.074074,1.21875,243,135,920,35,32,4
71.0,97.222222,2.071429,1.257143,246,136,934,36,35,4
72.0,97.297297,2.068966,1.25,247,136,934,37,36,4
73.0,92.5,2.066667,1.243243,247,138,934,40,37,6
74.0,92.682927,2.064516,1.236842,250,140,952,41,38,6
75.0,97.619048,2.0625,1.268293,252,140,964,42,41,6
76.0,97.674419,2.060606,1.261905,253,140,964,43,42,6
77.0,93.478261,2.058824,1.255814,255,140,964,46,43,8
78.0,93.617021,2.057143,1.25,258,140,964,47,44,8
79.0,97.916667,2.055556,1.276596,260,142,964,48,47,8
80.0,97.959184,2.054054,1.270833,263,143,968,49,48,8
81.0,94.230769,2.052632,1.265306,275,144,968,52,49,10
82.0,94.339623,2.051282,1.26,282,145,977,53,50,10
83.0,98.148148,2.05,1.283019,286,147,989,54,53,10
84.0,98.181818,2.04878,1.277778,291,148,1085,55,54,10
85.0,98.214286,2.047619,1.272727,293,149,1157,56,55,12
86.0,98.245614,2.046512,1.267857,294,150,1159,57,56,12
87.0,96.610169,2.045455,1.263158,297,152,1188,59,57,12
